,date,person,msg,processed_msg
1959,18/7/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,,
1960,18/7/2022,The Science Has Changed,"LET SINK THIS IN ðŸ¿ðŸ‡ºðŸ‡¸ SHARE!!

Joinâž£ @JulianAssangeWiki ",let sink ðŸ¿ðŸ‡ºðŸ‡¸ share ! ! joinâž£ @ julianassangewiki
1961,18/7/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.msn.com/en-us/money/markets/california-went-big-on-rooftop-solar-now-that-s-a-problem-for-landfills/ar-AAZz0vF?ocid=winp1taskbar&cvid=b0c1829964534cc2b71fab159182177f ,http : //www.msn.com/en-us/money/markets/california-went-big-on-rooftop-solar-now-that-s-a-problem-for-landfills/ar-aazz0vf ? ocid=winp1taskbar & cvid=b0c1829964534cc2b71fab159182177f
1962,16/7/2022,The Science Has Changed,https://energytalkingpoints.com/carbon-tax/ ,http : //energytalkingpoints.com/carbon-tax/
1963,15/7/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.abc.net.au/news/2022-07-15/pacific-leaders-declare-climate-emergency-in-joint-pif-statement/101239362 ,http : //www.abc.net.au/news/2022-07-15/pacific-leaders-declare-climate-emergency-in-joint-pif-statement/101239362
1964,15/7/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.thegatewaypundit.com/2022/07/pope-red-francis-sends-message-european-youth-consume-less-fuel-eat-less-meat-doesnt-mention-jesus/ ,http : //www.thegatewaypundit.com/2022/07/pope-red-francis-sends-message-european-youth-consume-less-fuel-eat-less-meat-doesnt-mention-jesus/
1965,14/7/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.lifesitenews.com/news/world-economic-forum-wants-to-pump-up-gas-prices-even-higher-to-save-democracy/ ,http : //www.lifesitenews.com/news/world-economic-forum-wants-to-pump-up-gas-prices-even-higher-to-save-democracy/
1966,13/7/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,"Legal philosopher Eva Vlaardingerbroek tells NTD that a global communist agenda is behind the new Dutch climate laws:

""If the state comes in and says, I'm going to take away your property for a so called greater good, I don't know what could be more essential to communism than that.""

SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ","legal philosopher eva vlaardingerbroek tell ntd global communist agenda behind new dutch climate law : '' state come say , 'm going take away property called greater good , n't know could essential communism . '' sgðŸ‡¸ðŸ‡¬ side climate change"
1967,13/7/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.cbsnews.com/news/geoengineering-treatment-stratospheric-aerosol-injection-climate-change-study-today-2018-11-23/#app ,http : //www.cbsnews.com/news/geoengineering-treatment-stratospheric-aerosol-injection-climate-change-study-today-2018-11-23/ # app
1968,12/7/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.wired.co.uk/article/future-of-food-innovation-technology ,http : //www.wired.co.uk/article/future-of-food-innovation-technology
1969,12/7/2022,Wizard Lizard,https://www.straitstimes.com/singapore/environment/spores-third-national-climate-change-study-to-be-completed-in-sept-2023 ,http : //www.straitstimes.com/singapore/environment/spores-third-national-climate-change-study-to-be-completed-in-sept-2023
1970,12/7/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://chrismartzweather.com/2022/07/07/what-journalists-dont-want-you-to-know-about-heatwaves/ ,http : //chrismartzweather.com/2022/07/07/what-journalists-dont-want-you-to-know-about-heatwaves/
1971,12/7/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://dailysceptic.org/2022/07/11/top-climate-scientists-slam-global-warming-so-called-evidence-as-misrepresentation-exaggeration-and-outright-lying/ ,http : //dailysceptic.org/2022/07/11/top-climate-scientists-slam-global-warming-so-called-evidence-as-misrepresentation-exaggeration-and-outright-lying/
1972,12/7/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.rt.com/business/558630-west-artificially-blocking-russian-grain/ ,http : //www.rt.com/business/558630-west-artificially-blocking-russian-grain/
1973,11/7/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,"""The Dutch government wrote a letter to WEF â€œon behalf of the Dutch Ministers of Economic Affairs and Climate Policy and Agriculture, Nature and Food quality together with the Regional Food Agency Oost NLâ€ prior to the official signing of the letter of intent.

â€œWe strongly believe that establishing the GCS in the Netherlands will be mutually beneficial and proof of great benefit to the efficacy and impact of the global network of Food Innovation Hubs,â€ the letter stated.""

""Amongst other things, the letter of intent states: â€œThe Dutch innovation and agricultural policy are very much in line with the topics that are considered crucial by WEF for Food System Transformation â€¦ missions have been defined in line with the SDG addressing topics like of sustainability circular agriculture, safe, healthy and affordable food for all climate neutrality as well as consumer behaviour. There is special attention to development and implementation of key enabling technologies e.g., Digitalisation Artificial Intelligence, Internet of Things, biotechnology and micro and nanotechnology in the Agri-Food sector.â€

The letter of intent concludes that â€œthe anticipated outcome for both Participants Is the establishment of the WEF GCS in the Netherlands.â€""

https://expose-news.com/2022/07/10/documents-dutch-gov-wef-great-reset/ ","`` dutch government wrote letter wef â€œ behalf dutch minister economic affair climate policy agriculture , nature food quality together regional food agency oost nl â€ prior official signing letter intent . â€œ strongly believe establishing gc netherlands mutually beneficial proof great benefit efficacy impact global network food innovation hub , â€ letter stated . '' `` amongst thing , letter intent state : â€œ dutch innovation agricultural policy much line topic considered crucial wef food system transformation â€¦ mission defined line sdg addressing topic like sustainability circular agriculture , safe , healthy affordable food climate neutrality well consumer behaviour . special attention development implementation key enabling technology e.g. , digitalisation artificial intelligence , internet thing , biotechnology micro nanotechnology agri-food sector. â€ letter intent concludes â€œ anticipated outcome participant establishment wef gc netherlands. â€ '' http : //expose-news.com/2022/07/10/documents-dutch-gov-wef-great-reset/"
1974,10/7/2022,Mel,,
1975,10/7/2022,The Science Has Changed,https://www.euronews.com/green/2022/07/08/microplastics-polluting-our-blood-foetuses-and-now-the-dairy-and-meat-we-eat ,http : //www.euronews.com/green/2022/07/08/microplastics-polluting-our-blood-foetuses-and-now-the-dairy-and-meat-we-eat
1976,10/7/2022,Wizard Lizard,https://www.straitstimes.com/business/invest/young-esg-investors-want-a-fairer-greener-future-survey ,http : //www.straitstimes.com/business/invest/young-esg-investors-want-a-fairer-greener-future-survey
1977,9/7/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.dailymail.co.uk/news/article-10984541/Electric-police-cars-running-puff-way-countryside-emergencies-chief-claims.html ,http : //www.dailymail.co.uk/news/article-10984541/electric-police-cars-running-puff-way-countryside-emergencies-chief-claims.html
1978,9/7/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.gov.uk/government/news/prime-minister-and-bill-gates-launch-400m-partnership-to-boost-green-investment ,http : //www.gov.uk/government/news/prime-minister-and-bill-gates-launch-400m-partnership-to-boost-green-investment
1979,8/7/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://threadsirish.substack.com/p/are-we-being-socially-conditioned ,http : //threadsirish.substack.com/p/are-we-being-socially-conditioned
1980,8/7/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://web.archive.org/web/20220705153241/https://www.un.org/en/chronicle/article/benefits-world-hunger ,http : //web.archive.org/web/20220705153241/https : //www.un.org/en/chronicle/article/benefits-world-hunger
1981,8/7/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.spiked-online.com/2022/07/06/a-peoples-revolt-against-eco-tyranny/ ,http : //www.spiked-online.com/2022/07/06/a-peoples-revolt-against-eco-tyranny/
1982,8/7/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,"""Sri Lanka has an almost perfect ESG score at 98.1, tied with Tajikistan, according to data from World Economics. For comparison, Sweden sits at 96.1 and the United States at 50.7.

Sri Lanka can recover from the economic collapse, but it will take severe austerity measures and possible switching to an alternative currency for domestic use to cap inflation, according to Earle.""

https://www.wnd.com/2022/07/climate-agenda-destroyed-nations-economy/ ","`` sri lanka almost perfect esg score 98.1 , tied tajikistan , according data world economics . comparison , sweden sits 96.1 united state 50.7. sri lanka recover economic collapse , take severe austerity measure possible switching alternative currency domestic use cap inflation , according earle . '' http : //www.wnd.com/2022/07/climate-agenda-destroyed-nations-economy/"
1983,7/7/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://tnc.news/2022/04/23/trudeau-government-targets-grain-growers-as-worst-emissions-offenders/ ,http : //tnc.news/2022/04/23/trudeau-government-targets-grain-growers-as-worst-emissions-offenders/
1984,7/7/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://news.yahoo.com/african-entrepreneur-seeks-turn-caterpillars-063608260.html ,http : //news.yahoo.com/african-entrepreneur-seeks-turn-caterpillars-063608260.html
1985,7/7/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.thegatewaypundit.com/2022/07/united-nations-scrubbed-article-heralding-benefits-world-hunger-website-went-viral/ ,http : //www.thegatewaypundit.com/2022/07/united-nations-scrubbed-article-heralding-benefits-world-hunger-website-went-viral/
1986,7/7/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://igorchudov.substack.com/p/genetic-lab-designed-carbon-capture ,http : //igorchudov.substack.com/p/genetic-lab-designed-carbon-capture
1987,7/7/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://dutchreview.com/culture/innovation/second-largest-agriculture-exporter/ ,http : //dutchreview.com/culture/innovation/second-largest-agriculture-exporter/
1988,6/7/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://trendingpolitics.com/environmentalists-stunned-by-eus-parliaments-decision-that-nuclear-and-gas-power-is-now-green-energy-knab/ ,http : //trendingpolitics.com/environmentalists-stunned-by-eus-parliaments-decision-that-nuclear-and-gas-power-is-now-green-energy-knab/
1989,6/7/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://sociable.co/government-and-policy/trilateral-commission-great-reset-capitalism-climate-club-techno-democracies/ ,http : //sociable.co/government-and-policy/trilateral-commission-great-reset-capitalism-climate-club-techno-democracies/
1990,6/7/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.tastingtable.com/914464/carbon-food-labels-may-be-coming-heres-what-they-mean/ ,http : //www.tastingtable.com/914464/carbon-food-labels-may-be-coming-heres-what-they-mean/
1991,5/7/2022,The Science Has Changed,"Remember they are using the climate change agenda to undergo geoengineering operations to depopulate.
@HATSTRUTH  ðŸŽ©",remember using climate change agenda undergo geoengineering operation depopulate . @ hatstruth ðŸŽ©
1992,4/7/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,"The satellite technology is ushering in a new era of climate accountability.

https://www.businessinsider.com/satellites-locate-source-of-methane-leaks-to-fight-climate-crisis-2022-7 ",satellite technology ushering new era climate accountability . http : //www.businessinsider.com/satellites-locate-source-of-methane-leaks-to-fight-climate-crisis-2022-7
1993,2/7/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,"""Just a few months into the COVID-19 pandemic â€” and almost two years before global health officials warned of a food shortage crisis â€” the Rockefeller Foundation issued a report predicting the crisis and offering up solutions, including â€œshifts to online enrollment, online purchasing of food.â€""

https://childrenshealthdefense.org/defender/rockefeller-foundation-reset-the-table-covid-food-shortage-crisis/ ","`` month covid-19 pandemic â€” almost two year global health official warned food shortage crisis â€” rockefeller foundation issued report predicting crisis offering solution , including â€œ shift online enrollment , online purchasing food. â€ '' http : //childrenshealthdefense.org/defender/rockefeller-foundation-reset-the-table-covid-food-shortage-crisis/"
1994,2/7/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,"ðŸ‘€

https://nypost.com/2022/06/28/vegan-burger-hyped-for-tasting-like-human-meat-wins-award/ ",ðŸ‘€ http : //nypost.com/2022/06/28/vegan-burger-hyped-for-tasting-like-human-meat-wins-award/
1995,2/7/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://news.mongabay.com/2022/05/chinese-companies-linked-to-illegal-logging-and-mining-in-northern-drc/?s=09 ,http : //news.mongabay.com/2022/05/chinese-companies-linked-to-illegal-logging-and-mining-in-northern-drc/ ? s=09
1996,2/7/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.sott.net/article/420049-NASA-admits-climate-change-occurs-because-of-changes-in-Earths-solar-orbit-not-because-of-SUVs-and-fossil-fuels ,http : //www.sott.net/article/420049-nasa-admits-climate-change-occurs-because-of-changes-in-earths-solar-orbit-not-because-of-suvs-and-fossil-fuels
1997,1/7/2022,The Science Has Changed,https://justthenews.com/politics-policy/finance/woke-capital-part-1-how-liberal-financial-movement-stokes-fears ,http : //justthenews.com/politics-policy/finance/woke-capital-part-1-how-liberal-financial-movement-stokes-fears
1998,1/7/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.theepochtimes.com/most-toxic-food-in-the-world-farmed-salmon_4529787.html ,http : //www.theepochtimes.com/most-toxic-food-in-the-world-farmed-salmon_4529787.html
1999,1/7/2022,The Science Has Changed,https://www.reuters.com/legal/government/us-supreme-court-limits-federal-power-curb-carbon-emissions-2022-06-30/ ,http : //www.reuters.com/legal/government/us-supreme-court-limits-federal-power-curb-carbon-emissions-2022-06-30/
2000,30/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://principia-scientific.com/dutch-farmers-told-to-kill-off-30-of-their-livestock-to-save-planet/ ,http : //principia-scientific.com/dutch-farmers-told-to-kill-off-30-of-their-livestock-to-save-planet/
2001,30/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.express.co.uk/life-style/cars/1632695/car-tax-changes-updates-electric-car-pay-per-mile-tracking-technology ,http : //www.express.co.uk/life-style/cars/1632695/car-tax-changes-updates-electric-car-pay-per-mile-tracking-technology
2002,30/6/2022,The Science Has Changed,https://americanmilitarynews.com/2022/06/chinese-impersonated-texans-to-sabotage-critical-us-rare-earth-minerals-plant/ ,http : //americanmilitarynews.com/2022/06/chinese-impersonated-texans-to-sabotage-critical-us-rare-earth-minerals-plant/
2003,30/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.climatedepot.com/2022/06/29/all-eyes-on-scotus-supreme-court-to-issue-climate-endangerment-finding-ruling-to-decide-if-epa-has-authority-to-regulate-co2-or-congress/ ,http : //www.climatedepot.com/2022/06/29/all-eyes-on-scotus-supreme-court-to-issue-climate-endangerment-finding-ruling-to-decide-if-epa-has-authority-to-regulate-co2-or-congress/
2004,29/6/2022,Mel,Dutch farmers hit the home of the newly appointed Minister for Nature and Nitrogen tonight in protest against government policies killing their industry.,dutch farmer hit home newly appointed minister nature nitrogen tonight protest government policy killing industry .
2005,28/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,"Climate lockdown

https://www.bbc.com/news/world-europe-61838543 ",climate lockdown http : //www.bbc.com/news/world-europe-61838543
2006,27/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.dailymail.co.uk/news/article-10956493/Glastonbury-Festival-clean-begins-volunteers-clear-rubbish-left-200-000-attendees.html ,http : //www.dailymail.co.uk/news/article-10956493/glastonbury-festival-clean-begins-volunteers-clear-rubbish-left-200-000-attendees.html
2007,26/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.dailymail.co.uk/health/article-10949123/Un-brie-lievable-Vegan-cheese-little-nutritional-value-expert-says.html ,http : //www.dailymail.co.uk/health/article-10949123/un-brie-lievable-vegan-cheese-little-nutritional-value-expert-says.html
2008,25/6/2022,The Science Has Changed,https://www.dailymail.co.uk/news/article-10952149/Greta-Thunberg-Glastonbury-Teenage-climate-change-activist-announces-surprise-appearance.html ,http : //www.dailymail.co.uk/news/article-10952149/greta-thunberg-glastonbury-teenage-climate-change-activist-announces-surprise-appearance.html
2009,24/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.dailymail.co.uk/news/article-10948103/Boris-Johnson-hits-brakes-biofuel-slashes-net-zero-targets-tackle-cost-living.html ,http : //www.dailymail.co.uk/news/article-10948103/boris-johnson-hits-brakes-biofuel-slashes-net-zero-targets-tackle-cost-living.html
2010,23/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.dailymail.co.uk/news/article-10943569/North-Dakota-AG-asks-trust-linked-Bill-Gates-justify-farmland-purchase ,http : //www.dailymail.co.uk/news/article-10943569/north-dakota-ag-asks-trust-linked-bill-gates-justify-farmland-purchase
2011,22/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,,
2012,22/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://thecritic.co.uk/extinction-rebellion-handmaiden-of-technocracy/ ,http : //thecritic.co.uk/extinction-rebellion-handmaiden-of-technocracy/
2013,22/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://gizmodo.com/facebook-papers-meta-climate-change-denial-1848956720 ,http : //gizmodo.com/facebook-papers-meta-climate-change-denial-1848956720
2014,21/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.cnbc.com/2022/06/20/ukraine-war-germany-turns-to-coal-as-russia-throttles-gas-supplies.html ,http : //www.cnbc.com/2022/06/20/ukraine-war-germany-turns-to-coal-as-russia-throttles-gas-supplies.html
2015,21/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,"Behind nearly every WEF climate & pandemic narrative is a 4IR solution facilitating the great reset: perspective

https://sociable.co/government-and-policy/covid-climate-the-great-reset-recycling-narratives-technocratic-takeover/ ",behind nearly every wef climate & pandemic narrative 4ir solution facilitating great reset : perspective http : //sociable.co/government-and-policy/covid-climate-the-great-reset-recycling-narratives-technocratic-takeover/
2016,21/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://oceanoflies.substack.com/p/is-cannibalism-vegan-friendly-examining ,http : //oceanoflies.substack.com/p/is-cannibalism-vegan-friendly-examining
2017,20/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,"Aspire: Global Leader in Farming Edible Insects

""Aspireâ€™s new plant will reportedly produce 9000 metric tons of crickets every year for human and pet consumption."" 

Aspire Food Group completes production of manufacturing facility 
https://www.canadianmanufacturing.com/manufacturing/aspire-food-group-completes-production-of-manufacturing-facility-282031/ ",aspire : global leader farming edible insect '' aspire â€™ new plant reportedly produce 9000 metric ton cricket every year human pet consumption . '' aspire food group completes production manufacturing facility http : //www.canadianmanufacturing.com/manufacturing/aspire-food-group-completes-production-of-manufacturing-facility-282031/
2018,19/6/2022,The Science Has Changed,,
2019,18/6/2022,The Science Has Changed,,
2020,18/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.dailymail.co.uk/sciencetech/article-10926337/Is-climate-change-really-killing-polar-bears-Scientists-new-population-ice-free-sea.html ,http : //www.dailymail.co.uk/sciencetech/article-10926337/is-climate-change-really-killing-polar-bears-scientists-new-population-ice-free-sea.html
2021,17/6/2022,Wizard Lizard,https://youtu.be/IhS_oVmiVa4 ,http : //youtu.be/ihs_ovmiva4
2022,17/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.newstarget.com/2022-05-01-blackrock-vanguard-controlling-america-centralized-food-production.html ,http : //www.newstarget.com/2022-05-01-blackrock-vanguard-controlling-america-centralized-food-production.html
2023,16/6/2022,The Science Has Changed,https://michaelshellenberger.substack.com/p/why-the-biden-admin-wants-censorship ,http : //michaelshellenberger.substack.com/p/why-the-biden-admin-wants-censorship
2024,16/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://vigilantcitizen.com/vigilantreport/the-elite-machine-behind-greta-thunberg/ ,http : //vigilantcitizen.com/vigilantreport/the-elite-machine-behind-greta-thunberg/
2025,16/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://bigleaguepolitics.com/must-read-greta-thunberg-pushed-to-prominence-by-antifa-parents-and-soros-connections/ ,http : //bigleaguepolitics.com/must-read-greta-thunberg-pushed-to-prominence-by-antifa-parents-and-soros-connections/
2026,15/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://expose-news.com/2022/06/14/cost-living-travel-disruption-great-reset/ ,http : //expose-news.com/2022/06/14/cost-living-travel-disruption-great-reset/
2027,15/6/2022,The Science Has Changed,https://americasfrontlinenews.com/post/new-esg-social-credit-system-expected-experts-warn ,http : //americasfrontlinenews.com/post/new-esg-social-credit-system-expected-experts-warn
2028,14/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.dailymail.co.uk/news/article-10913793/Electric-car-owner-struggles-charge-road-trip-Sydney-Canberra-Hyundai-IONIQ-5.html ,http : //www.dailymail.co.uk/news/article-10913793/electric-car-owner-struggles-charge-road-trip-sydney-canberra-hyundai-ioniq-5.html
2029,11/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://m.thewire.in/article/economy/speculation-is-contributing-to-global-food-insecurity-significantly ,http : //m.thewire.in/article/economy/speculation-is-contributing-to-global-food-insecurity-significantly
2030,11/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://dailyclout.io/is-it-ethical-to-purchase-an-ev-lithium-battery-powered-vehicle/ ,http : //dailyclout.io/is-it-ethical-to-purchase-an-ev-lithium-battery-powered-vehicle/
2031,11/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.vox.com/23158406/climate-change-tell-kids-wont-destroy-world ,http : //www.vox.com/23158406/climate-change-tell-kids-wont-destroy-world
2032,10/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.wealthprofessional.ca/news/industry-news/1-in-5-canadians-likely-to-use-food-banks-or-similar-amid-price-hikes/367355 ,http : //www.wealthprofessional.ca/news/industry-news/1-in-5-canadians-likely-to-use-food-banks-or-similar-amid-price-hikes/367355
2033,10/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,"We got fresh live chickens roaming around the streets, yet we need to control the population while preparing the people to eat cultured cell-chicken meat ðŸ¤”

Task force set up to control chicken population at Sin Ming Court
https://www.straitstimes.com/singapore/task-force-set-up-to-control-chicken-population-at-sin-ming-court 

Asia's largest cell-cultured chicken facility to be up and running in Bedok from 2023 
https://www.straitstimes.com/singapore/environment/asias-largest-cell-cultured-chicken-facility-to-be-up-and-running-in-bedok-from-2023 ","got fresh live chicken roaming around street , yet need control population preparing people eat cultured cell-chicken meat ðŸ¤” task force set control chicken population sin ming court http : //www.straitstimes.com/singapore/task-force-set-up-to-control-chicken-population-at-sin-ming-court asia 's largest cell-cultured chicken facility running bedok 2023 http : //www.straitstimes.com/singapore/environment/asias-largest-cell-cultured-chicken-facility-to-be-up-and-running-in-bedok-from-2023"
2034,9/6/2022,The Science Has Changed,https://polarbearscience.com/2022/06/08/my-scientific-blog-posts-contributed-to-the-failed-antarctic-treaty-bid-to-protect-emperor-penguins/ ,http : //polarbearscience.com/2022/06/08/my-scientific-blog-posts-contributed-to-the-failed-antarctic-treaty-bid-to-protect-emperor-penguins/
2035,9/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,,
