,date,person,msg,processed_msg
85,2024-02-09,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,"""Charities controlled by members of the Rockefeller family and billionaire donors were key funders of a successful campaign to pressure President Biden to pause new approvals of liquefied natural gas exports from the U.S. 

The Rockefellers, along with other wealthy donors including the philanthropy of Michael Bloomberg, have provided millions of dollars in recent years to front-line environmental groups that are campaigning against fossil-fuel projects, including LNG terminals that have been proposed on the Gulf Coast, according to people familiar with the effort. 

Some green funders hadn’t given much attention to the LNG exports until recently, in part because of ambivalence about the role natural gas should play in the energy transition. Plus, some previous campaigns to kill LNG terminals had been unsuccessful, damping some donors’ and large environmental organizations’ appetite for taking on the industry. 

The billionaire-backed campaign, starting around four years ago, worked to identify and fund community leaders already campaigning against fossil-fuel projects. The activists buttonholed White House and federal officials in Washington, Houston and Dubai as part of a high-intensity grassroots campaign. ""

https://www.wsj.com/us-news/climate-environment/how-the-rockefellers-and-billionaire-donors-pressured-biden-on-lng-exports-c1bf0ff8 ","`` charity controlled member rockefeller family billionaire donor key funders successful campaign pressure president biden pause new approval liquefied natural gas export u.s. rockefeller , along wealthy donor including philanthropy michael bloomberg , provided million dollar recent year front-line environmental group campaigning fossil-fuel project , including lng terminal proposed gulf coast , according people familiar effort . green funders ’ given much attention lng export recently , part ambivalence role natural gas play energy transition . plus , previous campaign kill lng terminal unsuccessful , damping donor ’ large environmental organization ’ appetite taking industry . billionaire-backed campaign , starting around four year ago , worked identify fund community leader already campaigning fossil-fuel project . activist buttonholed white house federal official washington , houston dubai part high-intensity grassroots campaign. `` http : //www.wsj.com/us-news/climate-environment/how-the-rockefellers-and-billionaire-donors-pressured-biden-on-lng-exports-c1bf0ff8"
86,2024-02-09,Henry,"This is a free resource for quick arguments against the alarmists narrative. 

Newly added arguments include:

- Environmentalists lie people die
- Why are cheap Fossil Fuels important
- If solar is free energy, why then does it produce so little 
- Climate policies vs real world problems 

https://linktr.ee/SGEnergyHumanist ","free resource quick argument alarmist narrative . newly added argument include : - environmentalist lie people die - cheap fossil fuel important - solar free energy , produce little - climate policy v real world problem http : //linktr.ee/sgenergyhumanist"
87,2024-02-09,Henry,"400ppm means 400 parts per million. 400 \1,000,000= 0.04%","400ppm mean 400 part per million . 400 \1,000,000= 0.04 %"
88,2024-02-09,TNanomaly EndTN,https://youtube.com/shorts/mugHus0bZr8?si=NRTvmNPyGXgH_LNQ ,http : //youtube.com/shorts/mughus0bzr8 ? si=nrtvmnpygxgh_lnq
89,2024-02-09,TNanomaly EndTN,"Climate change mentioned in his last sentence here - where to get the rest of his speech :
New Pandemic New Viruses
https://youtube.com/watch?v=mXhaLykE3UM&feature=shared ",climate change mentioned last sentence - get rest speech : new pandemic new virus http : //youtube.com/watch ? v=mxhalyke3um & feature=shared
90,2024-02-09,The Science Has Changed,http://www.naturalnews.com/2024-02-07-trillions-wasted-climate-change-faulty-temperature-data.html ,http : //www.naturalnews.com/2024-02-07-trillions-wasted-climate-change-faulty-temperature-data.html
91,2024-02-09,TNanomaly EndTN,"This does not bode well. 
While farmers are fighting for their lives; dealing with sky rocketing costs, being squeezed on both sides by the supermarkets and corporations, and wrestling the well funded “renewables” agenda, our government allows lab grown meat into this country. 

Bring on the election. 
#nofarmersnofood 

Read Kate Mason here . ","bode well . farmer fighting life ; dealing sky rocketing cost , squeezed side supermarket corporation , wrestling well funded “ renewables ” agenda , government allows lab grown meat country . bring election . # nofarmersnofood read kate mason ."
92,2024-02-09,TNanomaly EndTN,"https://www.news.com.au/technology/motoring/motoring-news/rowan-atkinson-blamed-for-slumping-electric-car-sales/news-story/cc709061b0606f1d4ac4318ff0d2721f?amp 

Well done Johnny English 👊👊🙏",http : //www.news.com.au/technology/motoring/motoring-news/rowan-atkinson-blamed-for-slumping-electric-car-sales/news-story/cc709061b0606f1d4ac4318ff0d2721f ? amp well done johnny english 👊👊🙏
93,2024-02-08,TNanomaly EndTN,"Billionaire businessman John Catsimatidis, chairman and CEO of United Refining Company, admits on April 4, 2022 interview, that oil is infinite, and produced by the Earth, and does not come from dead dinosaurs, as we were lead to believe. 

Let's recall what I said last year about oil being a renewable resource. 

Join us now:  Before Our Time📜 ","billionaire businessman john catsimatidis , chairman ceo united refining company , admits april 4 , 2022 interview , oil infinite , produced earth , come dead dinosaur , lead believe . let 's recall said last year oil renewable resource . join u : time📜"
94,2024-02-08,Henry,"This is a free resource for quick arguments against the alarmists narrative. 

https://linktr.ee/SGEnergyHumanist ",free resource quick argument alarmist narrative . http : //linktr.ee/sgenergyhumanist
95,2024-02-08,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,https://www.dailymail.co.uk/news/article-13048991/Bradfield-City-30-minute-western-sydney-airport-badgerys-creek.html ,http : //www.dailymail.co.uk/news/article-13048991/bradfield-city-30-minute-western-sydney-airport-badgerys-creek.html
96,2024-02-08,Geoff Smith,Sharp but thoughtful analysis of proposed COP28  policies https://financialpost.com/opinion/cop28-out-of-touch-globalist-climate-agenda ,sharp thoughtful analysis proposed cop28 policy http : //financialpost.com/opinion/cop28-out-of-touch-globalist-climate-agenda
97,2024-02-07,TNanomaly EndTN,"Good to see so many people STANDING UP today in Canberra! 

If you missed it, we will be chatting LIVE to Jody Lowe who is reporting from Canberra tonight 💪🏻🚜 We can’t wait to hear directly from the people! 

#standupnowaustralia ","good see many people standing today canberra ! missed , chatting live jody lowe reporting canberra tonight 💪🏻🚜 ’ wait hear directly people ! # standupnowaustralia"
98,2024-02-07,TNanomaly EndTN,"HAPPENING NOW: Live from Canberra 
Reckless Renewables Rally 

📸 Watch this video on Facebook https://www.facebook.com/story.php?story_fbid=390527236899212&id=100083179599736&mibextid=HSR2mg 

📣 Join us LIVE tonight as we talk to Jody Lowe, who has boots on the ground so we can get all the updates from RRR, he believes ONE MAN can make a difference ~ He is standing up and taking action … register here: https://events.humanitix.com/how-one-man-can-make-a-difference  see you at 8pm AEDT!","happening : live canberra reckless renewables rally 📸 watch video facebook http : //www.facebook.com/story.php ? story_fbid=390527236899212 & id=100083179599736 & mibextid=hsr2mg 📣 join u live tonight talk jody lowe , boot ground get update rrr , belief one man make difference ~ standing taking action … register : http : //events.humanitix.com/how-one-man-can-make-a-difference see 8pm aedt !"
99,2024-02-07,TNanomaly EndTN,"FOLLOW THE PEER-REVIEWED SCIENCE : More C02 is greening the land, boosting plant & tree growth and increasing crop yields and food production.

Meanwhile, deaths from climate disasters are down, the economic cost of climate disasters is trending downwards, low lying Pacific islands are increasing in size, and the number of polar bears is increasing. 

It’s time we stopped messing around. 

Clearly, fossil fuels are feeding the world, greening the land, and boosting tree growth. Anyone who gives a damn about the environment needs to start campaigning to increase our fossil fuel emissions.

….. a new study shows that the Earth is not only still getting greener, but that the rate of green growth is accelerating on more than half of the world.

If we care about the children, we have a duty to liberate that coal, burn that oil …… 

https://joannenova.com.au/2024/02/burn-oil-save-forests-global-greening-is-accelerating-in-55-of-the-world-thanks-to-fossil-fuels/ 

…

I think this is correct.
There’s a fellow called Alex Epstein who is promoting a “fossil” fuel future.
I’m suspicious of many things these days and Alex Epstein is no exception. Is he a limited hangout?
Regardless, he’s right, here. It wouldn’t matter if we further doubled atmospheric [CO2]. 
Diminishing use of energy is the best way to guarantee an impoverished life.
Best wishes 
Mike

👉 https://t.me/DrMikeYeadon ","follow peer-reviewed science : c02 greening land , boosting plant & tree growth increasing crop yield food production . meanwhile , death climate disaster , economic cost climate disaster trending downwards , low lying pacific island increasing size , number polar bear increasing . ’ time stopped messing around . clearly , fossil fuel feeding world , greening land , boosting tree growth . anyone give damn environment need start campaigning increase fossil fuel emission . … .. new study show earth still getting greener , rate green growth accelerating half world . care child , duty liberate coal , burn oil …… http : //joannenova.com.au/2024/02/burn-oil-save-forests-global-greening-is-accelerating-in-55-of-the-world-thanks-to-fossil-fuels/ … think correct . ’ fellow called alex epstein promoting “ fossil ” fuel future . ’ suspicious many thing day alex epstein exception . limited hangout ? regardless , ’ right , . ’ matter doubled atmospheric [ co2 ] . diminishing use energy best way guarantee impoverished life . best wish mike 👉 http : //t.me/drmikeyeadon"
